published_date,title,summary,ticker,ticker_sentiment_score,ticker_sentiment_label
20250121T122000,Disney's $3B Mega Hits Signal Strong Recovery: How to Play the Stock,"DIS' stellar box office run meets premium valuation. Despite strong content slate and parks expansion, debt levels warrant caution. Watch for better entry in 2025.",AAPL,0.189661,Somewhat-Bullish
20250121T123700,"Warren Buffett Sold This Stock, but I Think He's Completely Wrong","Heading into 2023, Warren Buffett-led Berkshire Hathaway's ( NYSE: BRK.A ) ( NYSE: BRK.B ) had a substantial investment in General Motors ( NYSE: GM ) . According to Berkshire's SEC filings, the conglomerate owned 50 million shares of GM at the beginning of that year, worth about $1.7 billion at ...",AAPL,-0.06214,Neutral
20250121T132544,Qualcomm's China Tailwind: Analyst Sees Positives That 'Overwhelm' Apple Concerns - Qualcomm  ( NASDAQ:QCOM ) ,"Analyst sees Qualcomm's China-fueled momentum and Samsung share gains outweighing Apple concerns, keeping a $200 price target. Government subsidies and Samsung's Galaxy S25 boost could drive Qualcomm's revenue beyond consensus in upcoming quarters. Get the Real Story Behind Every Major Earnings ...",AAPL,0.105846,Neutral
20250121T135057,"Huawei Wants To Take Nvidia's Place In AI In China, Shifts Focus to Inference Over Training - NVIDIA  ( NASDAQ:NVDA ) ","Chinese smartphone giant Huawei Technologies is eyeing a larger share of the domestic market for artificial intelligence chips by helping local companies leverage its silicon for ""inference"" tasks as chatbots gain traction at the cost of model training.",AAPL,0.298078,Somewhat-Bullish
20250121T140835,"Apple's AI Advances Can't Offset Chinese Market Slowdown, Says Analyst - Apple  ( NASDAQ:AAPL ) ","Apple faces challenges from China market losses, weak AI adoption, and a strong dollar impacting profits. Analyst warns of disappointing first quarter earnings guidance, with revenue estimates falling short of consensus expectations. Get Pro-Level Earnings Insights Before the Market Moves",AAPL,0.01371,Neutral
20250121T150037,"In-Depth Analysis: Apple Versus Competitors In Technology Hardware, Storage & Peripherals Industry - Apple  ( NASDAQ:AAPL ) ","In today's rapidly changing and highly competitive business world, it is imperative for investors and industry observers to carefully assess companies before making investment choices.",AAPL,0.362928,Bullish
20250121T181100,"Skyworks Plunges 21% in 6 Months: Buy, Sell or Hold the Stock?","Skyworks faces short-term challenges from high inventory and market pressures. Yet, long-term growth in 5G, IoT and AI-driven tech is promising.",AAPL,-0.009757,Neutral
20250121T184409,Why Apple Fell Even as the Market Rallied Today,"Shares of Apple ( NASDAQ: AAPL ) fell 4.1% on Tuesday, as of 12:30 p.m ET.Apple was downgraded by not one but two Wall Street sell-side analysts, as preliminary figures for the December quarter suggest disappointing iPhone sales.",AAPL,-0.16074,Somewhat-Bearish
20250121T190411,"Small Caps Soar, Apple Slips, Treasury Yields Fall On Trump Day 2: What's Driving Markets Tuesday? - Apple  ( NASDAQ:AAPL ) ","The Russell 2000 rallies 1.7%, while other large-cap indices trail behind. In commodities, gold climb 1.2% to a two-month high Get Pro-Level Earnings Insights Before the Market Moves",AAPL,-0.34054,Somewhat-Bearish
20250121T190613,"Qorvo Could Achieve $9.63 EPS By 2026 With Activist Involvement, Morgan Stanley Upgrades Stock - Qorvo  ( NASDAQ:QRVO ) ","Morgan Stanley upgrades Qorvo to Overweight, forecasting $9.63 EPS by 2026 and strong margins through focus on core radio frequency. Analyst sees potential for Qorvo's earnings recovery with strategic shift and Starboard's involvement, despite challenges. Get Wall Street's Hottest Chart Every ...",AAPL,0.250613,Somewhat-Bullish
20250121T193621,"Apple's iPhone Dependence Remains, But Services, Wearables Offer Growth Potential: Analyst - Apple  ( NASDAQ:AAPL ) , Amazon.com  ( NASDAQ:AMZN ) ","Needham's Laura Martin reiterates $260 target on Apple, citing diversification into services, wearables, and Vision Pro. Apple experts highlight risks like regulatory pressures and economic downturns but praise strong user loyalty and recurring revenue. Get the Real Story Behind Every Major ...",AAPL,0.160821,Somewhat-Bullish
20250121T201600,Best Investment Strategies for 2025,We discuss BlackRock's market outlook for 2025 and ETF investment strategies.,AAPL,0.21054,Somewhat-Bullish
20250122T013352,"Trump Open To Elon Musk Or Larry Ellison Buying TikTok: Calls US Permit Key To $1 Trillion Valuation - Alphabet  ( NASDAQ:GOOG ) , Apple  ( NASDAQ:AAPL ) ","President Donald Trump expressed openness to Tesla Inc. TSLA CEO Elon Musk or Oracle Corp. ORCL Chairman Larry Ellison acquiring TikTok, marking a significant shift in the platform's uncertain future amid regulatory challenges.",AAPL,-0.032283,Neutral
20250122T081500,History Says the Nasdaq Will Soar in 2025. 1 Unstoppable Stock Is Surging Right Now.,"The Nasdaq Composite has been on a non-stop thrill ride for more than two years and shows no signs of slowing. A number of factors have contributed to the rally, including waning inflation, falling interest rates, higher corporate earnings, and the advent of artificial intelligence ( AI ) .",AAPL,0.267049,Somewhat-Bullish
20250122T091500,This Ridiculously Cheap Warren Buffett Stock Could Make You Richer,"Kraft Heinz doesn't get much love, but Warren Buffett isn't selling his shares.",AAPL,0.153473,Somewhat-Bullish
20250122T100600,Billionaire Money Managers Are Sounding a Warning on Artificial Intelligence  ( AI )  Stocks -- Are You Paying Attention?,"Quietly, some of Wall Street's most-prominent billionaire investors have been dumping shares of the hottest AI stocks.",AAPL,0.308845,Somewhat-Bullish
20250122T104700,Could Buying SoundHound AI Stock Today Set You Up for Life?,"When investors think about high-flying artificial intelligence ( AI ) stocks, Nvidia or Palantir Technologies probably come immediately to mind. While both of those AI stocks indeed delivered huge returns in 2024, they lagged well behind an even bigger winner.Soundhound AI's ( NASDAQ: SOUN ) ...",AAPL,0.078341,Neutral
20250122T111500,Apple Is the Worst-Performing Dow Jones Stock So Far in 2025. Is the Sell-Off a Buying Opportunity?,"We're less than a month into the new year, and already one of the 30 components of the Dow Jones Industrial Average separated itself from the pack in a bad way.That stock is Apple ( NASDAQ: AAPL ) , which is down 8.2% in 2025, at the time of this writing.Continue reading ...",AAPL,0.475217,Bullish
20250122T112006,Should Invesco Dividend Achievers ETF  ( PFM )  Be on Your Investing Radar?,Style Box ETF report for ...,AAPL,0.068311,Neutral
20250122T112008,Should FlexShares US Quality Large Cap ETF  ( QLC )  Be on Your Investing Radar?,Style Box ETF report for ...,AAPL,0.048304,Neutral
20250122T131328,"Apple To $183? Here Are 10 Top Analyst Forecasts For Wednesday - Apple  ( NASDAQ:AAPL ) , Avino Silver & Gold Mines  ( AMEX:ASM ) ","Top Wall Street analysts changed their outlook on these top names. For a complete view of all analyst rating changes, including upgrades and downgrades, please see our analyst ratings page. B of A Securities raised the price target for Netflix, Inc. NFLX from $1,000 to $1,175.",AAPL,0.00536,Neutral
20250122T143900,"Netflix Q4 Earnings Beat, Revenues Rise Y/Y on Subscriber Gain","NFLX's top line gains from 18.91 million subscriber additions in the fourth quarter of 2024, while the company raises 2025 revenue forecast.",AAPL,-0.003121,Neutral
20250122T144600,Will Wearables Portfolio Expansion Push GRMN's Stock Price Higher?,"Although near-term challenges persist, Garmin's ongoing commitment to innovation with the new Approach S44 and S50 smartwatches makes it a compelling hold.",AAPL,0.130325,Neutral
20250122T150107,"Comparing Apple With Industry Competitors In Technology Hardware, Storage & Peripherals Industry - Apple  ( NASDAQ:AAPL ) ","In today's fast-paced and competitive business landscape, it is essential for investors and industry enthusiasts to thoroughly analyze companies before making investment decisions.",AAPL,0.41005,Bullish
20250122T150658,Should You Buy Apple Stock Before Jan. 30?,"Apple ( NASDAQ: AAPL ) is losing smartphone market share in China, where competition is increasing.*Stock prices used were the afternoon prices of Jan. 18, 2025. The video was published on Jan. 20, 2025.Continue reading ...",AAPL,-0.601535,Bearish
20250122T154516,"Warren Buffett Once Claimed iPhones Are So Great That No One Would Take $10,000 To Stop Buying Them - Apple  ( NASDAQ:AAPL ) ","Warren Buffett, one of the most famous investors ever, has long admired Apple AAPL and thinks it's one of the best companies in the world. He once made a bold claim that perfectly illustrates how much people love their iPhones.",AAPL,0.498694,Bullish
20250122T155311,"Stargate Adds Fuel To AI Frenzy, Chinese Stocks Sink On Trump Tariff Talk - Global X Artificial Intelligence & Technology ETF  ( NASDAQ:AIQ ) ","To gain an edge, this is what you need to know today. An enlarged chart of artificial intelligence ETF Global X Artificial Intelligence & Technology ETF AIQ. The chart shows there is a breakout in artificial intelligence ETF in the early trade this morning. As a caution, all breakouts do not ...",AAPL,-0.247544,Somewhat-Bearish
20250122T185500,"TikTok Chat, Big Bank Review, and Some Stocks Worth Watching","In this podcast, Motley Fool host Dylan Lewis and analysts Matt Argersinger and Bill Mann discuss:Then Motley Fool co-Founder David Gardner and host Ricky Mulvey talk about the stock market in 2025 and how to keep the short-term noise out of the way of your long-term returns.To catch full ...",AAPL,0.024364,Neutral
20250122T224518,Apple  ( AAPL )  Ascends But Remains Behind Market: Some Facts to Note,"In the closing of the recent trading day, Apple (AAPL) stood at $223.83, denoting a +0.53% change from the preceding trading day.",AAPL,0.248599,Somewhat-Bullish
20250122T233200,S&P 500 Misses New Closing High by 4 Points,"The S&P came close to closing at a new all-time high today at 6,086, but was just a few points shy of the record close on December 6th of last year.",AAPL,0.0,Neutral
20250123T021947,Apple's $510 Billion Market Cap Drop Opens Door For Nvidia To Reclaim World's Largest Company Title Amid iPhone Maker's China Struggles - NVIDIA  ( NASDAQ:NVDA ) ,"Apple Inc. AAPL has seen a staggering $510 billion decline in market capitalization over the past three weeks, paving the way for Nvidia Corp. NVDA to reclaim its position as the world's largest company, according to analysis from The Kobeissi Letter.",AAPL,0.045668,Neutral
20250123T042459,"Samsung, Google Team Up On AR Glasses Development, Duo To Enter Race Against Meta And Apple - Alphabet  ( NASDAQ:GOOG ) , Apple  ( NASDAQ:AAPL ) ","Samsung Electronics Co. SSNLF and Alphabet Inc.'s GOOG GOOGL Google have decided to team up to develop augmented reality glasses. What Happened: The development was confirmed by TM Roh, the president of Samsung's Mobile Experience division, in an interview with Bloomberg.",AAPL,0.122379,Neutral
20250123T081200,Could Nvidia Unseat Apple as the Largest Company in the World in 2025?,"Nvidia ( NASDAQ: NVDA ) and Apple ( NASDAQ: AAPL ) are the two largest companies in the world by market capitalization. While Nvidia is valued at roughly $3.38 trillion as of this writing and stands as the second-biggest business, Apple has a valuation of $3.46 trillion and is at the top of the ...",AAPL,0.462477,Bullish
20250123T100000,32.1% of Warren Buffett's $295 Billion Portfolio Is Invested in 4 Artificial Intelligence  ( AI )  Stocks,"Had you invested $1,000 in Berkshire Hathaway ( NYSE: BRK.A ) ( NYSE: BRK.B ) when Warren Buffett became its CEO in 1965, you would have $42.5 million today. The same investment in the S&P 500 would have grown to just $343,000 over the same period, which highlights Buffett's incredible ability to ...",AAPL,0.226102,Somewhat-Bullish
20250123T103000,Could This Bull Market Buy Help You Become a Millionaire?,"Apple ( NASDAQ: AAPL ) has proved itself to be a millionaire-maker in the past. The tech giant, seller of world-famous products including the iPhone and Mac, has built a solid track record of earnings growth, and that's translated into fantastic stock performance.",AAPL,0.537249,Bullish
20250123T112005,Should Franklin U.S. Large Cap Multifactor Index ETF  ( FLQL )  Be on Your Investing Radar?,Style Box ETF report for ...,AAPL,0.068857,Neutral
20250123T112007,Should Strive 500 ETF  ( STRV )  Be on Your Investing Radar?,Style Box ETF report for ...,AAPL,0.072027,Neutral
20250123T112955,"Samsung Teases Galaxy S25 Edge, To Take On Apple's Rumored iPhone 17 Air - Samsung Electronics Co  ( OTC:SSNLF ) ","On Wednesday, Samsung Electronics Co. SSNLF teased the ultrathin Galaxy S25 Edge, which can potentially take on Apple Inc.'s AAPL rumored iPhone 17 Air in the race for the slimmest smartphone. What Happened: Samsung showcased the Galaxy S25 Edge at the Samsung Unpacked event in San Jose, ...",AAPL,0.191025,Somewhat-Bullish
20250123T114200,Mark Zuckerberg May Be Right About Apple's Lack of Innovation. But Here's Why That Shouldn't Matter to Investors.,"Meta Platforms' CEO Mark Zuckerberg isn't a big fan of Apple ( NASDAQ: AAPL ) . In a recent interview with podcast host Joe Rogan, he was critical of the company and its lack of innovation over the years.And Zuckerberg really isn't necessarily wrong.",AAPL,0.275724,Somewhat-Bullish
